time,ahu_reaPFanExt_y,ahu_reaPFanSup_y,reaPPum_y,reaQHea_y
1970-02-05 00:00:00,268.167253,515.9203623,139.7303395,50987.74338
1970-02-05 00:00:30,268.167253,515.9203623,139.9089162,51353.57076
1970-02-05 00:01:00,268.167253,515.9203623,140.0892732,51723.14024
1970-02-05 00:01:30,268.167253,515.9203623,140.2713455,52096.31634
1970-02-05 00:02:00,268.167253,515.9203623,140.4550672,52472.96148
1970-02-05 00:02:30,268.167253,515.9203623,140.6403718,52852.93605
1970-02-05 00:03:00,268.167253,515.9203623,140.8271922,53236.09846
1970-02-05 00:03:30,268.167253,515.9203623,141.0154607,53622.30177
1970-02-05 00:04:00,268.167253,515.9203623,141.2051091,54011.4112
1970-02-05 00:04:30,268.167253,515.9203623,141.3960684,54403.26709
1970-02-05 00:05:00,268.167253,515.9203623,141.5882694,54797.72905
1970-02-05 00:05:30,268.167253,515.9203623,141.7816421,55194.63762
1970-02-05 00:06:00,268.167253,515.9203623,141.9761162,55593.85321
1970-02-05 00:06:30,268.167253,515.9203623,142.1716211,55995.20404
1970-02-05 00:07:00,268.167253,515.9203623,142.3680856,56398.56017
1970-02-05 00:07:30,268.167253,515.9203623,142.565438,56803.72783
1970-02-05 00:08:00,268.167253,515.9203623,142.7636066,57210.604
1970-02-05 00:08:30,268.167253,515.9203623,142.9625192,57618.94544
1970-02-05 00:09:00,268.167253,515.9203623,143.1621032,58028.72226
1970-02-05 00:09:30,268.167253,515.9203623,143.362286,58439.5657
1970-02-05 00:10:00,268.167253,515.9203623,143.5629946,58851.53485
1970-02-05 00:10:30,268.167253,515.9203623,143.7641558,59264.35911
1970-02-05 00:11:00,268.167253,515.9203623,143.9656965,59677.93293
1970-02-05 00:11:30,268.167253,515.9203623,144.1675431,60091.94057
1970-02-05 00:12:00,268.167253,515.9203623,144.3696222,60506.48864
1970-02-05 00:12:30,268.167253,515.9203623,144.5718603,60920.93606
1970-02-05 00:13:00,268.167253,515.9203623,144.7741836,61335.98537
1970-02-05 00:13:30,268.167253,515.9203623,144.9765188,61749.86317
1970-02-05 00:14:00,268.167253,515.9203623,145.1787922,62165.42912
1970-02-05 00:14:30,268.167253,515.9203623,145.3809305,62576.71706
1970-02-05 00:15:00,268.167253,515.9203623,145.5828603,62990.13731
1970-02-05 00:15:30,268.167253,515.9203623,145.7845085,63403.21686
1970-02-05 00:16:00,268.167253,515.9203623,145.9858021,63815.17412
1970-02-05 00:16:30,268.167253,515.9203623,146.1866684,64225.57673
1970-02-05 00:17:00,268.167253,515.9203623,146.3870347,64634.83754
1970-02-05 00:17:30,268.167253,515.9203623,146.5868291,65041.92117
1970-02-05 00:18:00,268.167253,515.9203623,146.7859795,65448.77979
1970-02-05 00:18:30,268.167253,515.9203623,146.9844145,65850.77826
1970-02-05 00:19:00,268.167253,515.9203623,147.1820629,66255.13422
1970-02-05 00:19:30,268.167253,515.9203623,147.3788541,66653.54424
1970-02-05 00:20:00,268.167253,515.9203623,147.5747178,67052.18105
1970-02-05 00:20:30,268.167253,515.9203623,147.7695843,67447.51261
1970-02-05 00:21:00,268.167253,515.9203623,147.9633845,67840.2701
1970-02-05 00:21:30,268.167253,515.9203623,148.1560496,68230.23098
1970-02-05 00:22:00,268.167253,515.9203623,148.3475116,68617.29126
1970-02-05 00:22:30,268.167253,515.9203623,148.5377032,69001.27852
1970-02-05 00:23:00,268.167253,515.9203623,148.7265575,69382.04544
1970-02-05 00:23:30,268.167253,515.9203623,148.9140086,69759.43698
1970-02-05 00:24:00,268.167253,515.9203623,149.099991,70133.3049
1970-02-05 00:24:30,268.167253,515.9203623,149.2844402,70503.50055
1970-02-05 00:25:00,268.167253,515.9203623,149.4672925,70869.87869
1970-02-05 00:25:30,268.167253,515.9203623,149.6484847,71232.29548
1970-02-05 00:26:00,268.167253,515.9203623,149.8279547,71590.60986
1970-02-05 00:26:30,268.167253,515.9203623,150.0056412,71944.68284
1970-02-05 00:27:00,268.167253,515.9203623,150.1814839,72294.37812
1970-02-05 00:27:30,268.167253,515.9203623,150.3554231,72639.56184
1970-02-05 00:28:00,268.167253,515.9203623,150.5274004,72980.10291
1970-02-05 00:28:30,268.167253,515.9203623,150.6973582,73315.87295
1970-02-05 00:29:00,268.167253,515.9203623,150.8652398,73646.74649
1970-02-05 00:29:30,268.167253,515.9203623,151.0309897,73972.60098
1970-02-05 00:30:00,268.167253,515.9203623,151.1945533,74293.31691
1970-02-05 00:30:30,268.167253,515.9203623,151.3558771,74608.77788
1970-02-05 00:31:00,268.167253,515.9203623,151.5149086,74918.87072
1970-02-05 00:31:30,268.167253,515.9203623,151.6715965,75223.48551
1970-02-05 00:32:00,268.167253,515.9203623,151.8258905,75522.51568
1970-02-05 00:32:30,268.167253,515.9203623,151.9777416,75815.85808
1970-02-05 00:33:00,268.167253,515.9203623,152.1271018,76103.41307
1970-02-05 00:33:30,268.167253,515.9203623,152.2739242,76385.08451
1970-02-05 00:34:00,268.167253,515.9203623,152.4181632,76660.77992
1970-02-05 00:34:30,268.167253,515.9203623,152.5597743,76930.41043
1970-02-05 00:35:00,268.167253,515.9203623,152.6987144,77193.89091
1970-02-05 00:35:30,268.167253,515.9203623,152.8349413,77451.13997
1970-02-05 00:36:00,268.167253,515.9203623,152.9684143,77702.08002
1970-02-05 00:36:30,268.167253,515.9203623,153.0990938,77946.63728
1970-02-05 00:37:00,268.167253,515.9203623,153.2269413,78184.74183
1970-02-05 00:37:30,268.167253,515.9203623,153.3519199,78416.32764
1970-02-05 00:38:00,268.167253,515.9203623,153.4739937,78641.33257
1970-02-05 00:38:30,268.167253,515.9203623,153.5931282,78859.69837
1970-02-05 00:39:00,268.167253,515.9203623,153.7092899,79071.37074
1970-02-05 00:39:30,268.167253,515.9203623,153.8224471,79276.29928
1970-02-05 00:40:00,268.167253,515.9203623,153.9325688,79474.43753
1970-02-05 00:40:30,268.167253,515.9203623,154.0396257,79665.74288
1970-02-05 00:41:00,268.167253,515.9203623,154.1435897,79850.1767
1970-02-05 00:41:30,268.167253,515.9203623,154.2444338,80027.70413
1970-02-05 00:42:00,268.167253,515.9203623,154.3421324,80198.2943
1970-02-05 00:42:30,268.167253,515.9203623,154.4366615,80361.91998
1970-02-05 00:43:00,268.167253,515.9203623,154.5279979,80518.55793
1970-02-05 00:43:30,268.167253,515.9203623,154.6161199,80668.18842
1970-02-05 00:44:00,268.167253,515.9203623,154.7010073,80810.79572
1970-02-05 00:44:30,268.167253,515.9203623,154.7826408,80946.36735
1970-02-05 00:45:00,268.167253,515.9203623,154.8610028,81074.89496
1970-02-05 00:45:30,268.167253,515.9203623,154.9360766,81196.37307
1970-02-05 00:46:00,268.167253,515.9203623,155.0078471,81310.80054
1970-02-05 00:46:30,268.167253,515.9203623,155.0763003,81418.17851
