time,oveTZonSet_u,reaTZon_y
3024000,292.15,292.0783023143387
3024030,292.15,292.0771555503434
3024060,292.15,292.07603403758355
3024090,292.15,292.07493820086404
3024120,292.15,292.07386845708356
3024150,292.15,292.07282521501503
3024180,292.15,292.0718088750837
3024210,292.15,292.0708198291205
3024240,292.15,292.06985846022343
3024270,292.15,292.0689251424019
3024300,292.15,292.06802024041605
3024330,292.15,292.0671441095386
3024360,292.15,292.0662970953198
3024390,292.15,292.0654795333517
3024420,292.15,292.06469174903333
3024450,292.15,292.0639340573344
3024480,292.15,292.0632067625592
3024510,292.15,292.06251015811114
3024540,292.15,292.06184452625644
3024570,292.15,292.06121013788993
3024600,292.15,292.0606072520748
3024630,292.15,292.06003611666205
3024660,292.15,292.05949696692056
3024690,292.15,292.05899002590064
3024720,292.15,292.0585155041574
3024750,292.15,292.0580735995138
3024780,292.15,292.05766449683796
3024810,292.15,292.0572883678284
3024840,292.15,292.05694537080655
3024870,292.15,292.05663565051566
3024900,292.15,292.05635933747436
3024930,292.15,292.0561165494822
3024960,292.15,292.0559073891864
3024990,292.15,292.05573194507485
3025020,292.15,292.0555902912167
3025050,292.15,292.0554824870791
3025080,292.15,292.0554085773788
3025110,292.15,292.05536859195036
3025140,292.15,292.0553625449901
3025170,292.15,292.05539043668705
3025200,292.15,292.0554522517446
3025230,292.15,292.055547959516
3025260,292.15,292.05567751398473
3025290,292.15,292.05584085374875
3025320,292.15,292.05603790199945
3025350,292.15,292.05626856650844
3025380,292.15,292.0565327396266
3025410,292.15,292.05683029829754
3025440,292.15,292.0571611040856
3025470,292.15,292.0575250032183
3025500,292.15,292.05792182664396
3025530,292.15,292.0583513901036
3025560,292.15,292.05881349421804
3025590,292.15,292.05930792458815
3025620,292.15,292.0598344519107
3025650,292.15,292.06039283210714
3025680,292.15,292.060982806466
3025710,292.15,292.06160410179945
3025740,292.15,292.0622564306123
3025770,292.15,292.06293949128377
3025800,292.15,292.0636529682617
3025830,292.15,292.064396532269
3025860,292.15,292.0651698405214
3025890,292.15,292.0659725369566
3025920,292.15,292.0668042524744
3025950,292.15,292.06766460518685
3025980,292.15,292.06855320067865
3026010,292.15,292.0694696322768
3026040,292.15,292.07041348133015
3026070,292.15,292.0713843174958
3026100,292.15,292.0723816990359
3026130,292.15,292.07340517312014
3026160,292.15,292.07445427613675
3026190,292.15,292.0755285340096
3026220,292.15,292.0766274625215
3026250,292.15,292.07775056764365
3026280,292.15,292.07889734587013
3026310,292.15,292.0800672845574
3026340,292.15,292.0812598622676
3026370,292.15,292.0824745491163
3026400,292.15,292.08371080712334
3026430,292.15,292.0849680905668
3026460,292.15,292.0862458463391
3026490,292.15,292.08754351430554
3026520,292.15,292.0888605276636
3026550,292.15,292.0901963133048
3026580,292.15,292.0915502921753
3026610,292.15,292.092921879639
3026640,292.15,292.09431048583826
3026670,292.15,292.09571551605563
3026700,292.15,292.0971363710743
3026730,292.15,292.0985724475524
3026760,292.15,292.1000231383539
3026790,292.15,292.1014878329117
3026820,292.15,292.10296591758214
3026850,292.15,292.1044567759964
3026880,292.15,292.10595978940773
3026910,292.15,292.1074743370357
3026940,292.15,292.1089997964062
3026970,292.15,292.1105355436885
3027000,292.15,292.1120809542745
3027030,292.15,292.1136354024818
3027060,292.15,292.1151982623422
3027090,292.15,292.11676890786265
3027120,292.15,292.1183467133206
3027150,292.15,292.11993105356765
3027180,292.15,292.12152130433265
3027210,292.15,292.1231168425213
3027240,292.15,292.12471704651074
3027270,292.15,292.1263212964401
3027300,292.15,292.1279289744963
3027330,292.15,292.12953946519553
3027360,292.15,292.13115215566165
3027390,292.15,292.13276643590035
3027420,292.15,292.134381699073
3027450,292.15,292.13599734176853
3027480,292.15,292.1376127642783
3027510,292.15,292.13922737087717
3027540,292.15,292.14084057011513
3027570,292.15,292.14245177513374
3027600,292.15,292.1440604040251
3027630,292.15,292.1456658803311
3027660,292.15,292.14726763381856
3027690,292.15,292.1488651017005
3027720,292.15,292.1504577325203
3027750,292.15,292.15204497501765
3027780,292.15,292.15362625810803
3027810,292.15,292.1552010165223
3027840,292.15,292.15676869346214
3027870,292.15,292.1583287404316
3027900,292.15,292.1598806168026
3027930,292.15,292.1614237895107
3027960,292.15,292.16295773289045
3027990,292.15,292.1644819286025
3028020,292.15,292.16599586561915
3028050,292.15,292.16749904024255
3028080,292.15,292.1689909561434
3028110,292.15,292.1704711244106
3028140,292.15,292.1719390636087
3028170,292.15,292.173394299837
3028200,292.15,292.17483636679174
3028230,292.15,292.17626480582686
3028260,292.15,292.17767916601497
3028290,292.15,292.1790790042059
3028320,292.15,292.1804638850836
3028350,292.15,292.18183338122066
3028380,292.15,292.18318707313045
3028410,292.15,292.1845245493157
3028440,292.15,292.1858454063161
3028470,292.15,292.1871492487511
3028500,292.15,292.1884356893609
3028530,292.15,292.18970434904503
3028560,292.15,292.19095485689695
3028590,292.15,292.19218685023634
3028620,292.15,292.1933999746396
3028650,292.15,292.19459388396604
3028680,292.15,292.19576824038256
3028710,292.15,292.1969227143856
3028740,292.15,292.1980569848203
3028770,292.15,292.1991707388973
3028800,292.15,292.2002636724401
3028830,292.15,292.2013354892678
3028860,292.15,292.2023859017124
3028890,292.15,292.20341463055195
3028920,292.15,292.2044214049935
3028950,292.15,292.2054059626674
3028980,292.15,292.2063680496272
3029010,292.15,292.2073074203489
3029040,292.15,292.20822383772895
3029070,292.15,292.2091170730807
3029100,292.15,292.2099869061286
3029130,292.15,292.2108331250022
3029160,292.15,292.21165552622716
3029190,292.15,292.2124539147157
3029220,292.15,292.2132281037553
3029250,292.15,292.2139779149958
3029280,292.15,292.21470317843546
3029310,292.15,292.21540373240566
3029340,292.15,292.2160794235543
3029370,292.15,292.21673010682747
3029400,292.15,292.2173556454512
3029430,292.15,292.2179559109265
3029460,292.15,292.2185307829817
3029490,292.15,292.2190801495577
3029520,292.15,292.2196039067866
3029550,292.15,292.2201019589678
3029580,292.15,292.2205742185435
3029610,292.15,292.2210206060721
3029640,292.15,292.22144105020084
3029670,292.15,292.2218354876376
3029700,292.15,292.22220386312193
3029730,292.15,292.2225461293951
3029760,292.15,292.2228622471691
3029790,292.15,292.2231521850947
3029820,292.15,292.22341591972946
3029850,292.15,292.2236534355036
3029880,292.15,292.2238647246862
3029910,292.15,292.22404978735045
3029940,292.15,292.2242086313368
3029970,292.15,292.2243412722175
3030000,292.15,292.22444772943965
3030030,292.15,292.2245280257983
3030060,292.15,292.2245821897973
3030090,292.15,292.224610257257
3030120,292.15,292.2246122720841
3030150,292.15,292.224588286571
3030180,292.15,292.22453836147156
3030210,292.15,292.2244625659795
3030240,292.15,292.2243609776686
3030270,292.15,292.224233682417
3030300,292.15,292.2240807743275
3030330,292.15,292.2239023556297
3030360,292.15,292.2236985366256
3030390,292.15,292.2234694356001
3030420,292.15,292.2232151787397
3030450,292.15,292.2229359000504
3030480,292.15,292.2226317412787
3030510,292.15,292.2223028518316
3030540,292.15,292.221949388698
3030570,292.15,292.22157151636895
3030600,292.15,292.2211694065127
3030630,292.15,292.22074323858016
3030660,292.15,292.2202931991601
3030690,292.15,292.2198194819821
3030720,292.15,292.2193222878653
3030750,292.15,292.21880182464827
3030780,292.15,292.2182583071113
3030810,292.15,292.2176919568958
3030840,292.15,292.21710300242296
3030870,292.15,292.2164916788107
