time,oveTZonSet_u,reaTZon_y
1970-01-09 00:00:00,288.15,288.149309032523
1970-01-09 00:00:30,288.15,288.1493294912583
1970-01-09 00:01:00,288.15,288.1493550291974
1970-01-09 00:01:30,288.15,288.1493852632931
1970-01-09 00:02:00,288.15,288.14941975239407
1970-01-09 00:02:30,288.15,288.1494580035798
1970-01-09 00:03:00,288.15,288.1494994790929
1970-01-09 00:03:30,288.15,288.14954360380113
1970-01-09 00:04:00,288.15,288.14958977309453
1970-01-09 00:04:30,288.15,288.14963736110667
1970-01-09 00:05:00,288.15,288.14968572914233
1970-01-09 00:05:30,288.15,288.14973423419275
1970-01-09 00:06:00,288.15,288.14978223742236
1970-01-09 00:06:30,288.15,288.14982911251104
1970-01-09 00:07:00,288.15,288.14987425374375
1970-01-09 00:07:30,288.15,288.14991708374134
1970-01-09 00:08:00,288.15,288.14995706073586
1970-01-09 00:08:30,288.15,288.1499936852996
1970-01-09 00:09:00,288.15,288.1500265064469
1970-01-09 00:09:30,288.15,288.1500551270388
1970-01-09 00:10:00,288.15,288.1500792084274
1970-01-09 00:10:30,288.15,288.15009847429315
1970-01-09 00:11:00,288.15,288.15011271363403
1970-01-09 00:11:30,288.15,288.15012178288146
1970-01-09 00:12:00,288.15,288.1501256071256
1970-01-09 00:12:30,288.15,288.15012418044677
1970-01-09 00:13:00,288.15,288.1501175653594
1970-01-09 00:13:30,288.15,288.15010589138467
1970-01-09 00:14:00,288.15,288.15008935277876
1970-01-09 00:14:30,288.15,288.1500682054565
1970-01-09 00:15:00,288.15,288.1500427631587
1970-01-09 00:15:30,288.15,288.1500133929117
1970-01-09 00:16:00,288.15,288.14998050984246
1970-01-09 00:16:30,288.15,288.1499445714209
1970-01-09 00:17:00,288.15,288.1499060712054
1970-01-09 00:17:30,288.15,288.1498655321726
1970-01-09 00:18:00,288.15,288.1498234997171
1970-01-09 00:18:30,288.15,288.14978053441143
1970-01-09 00:19:00,288.15,288.14973720461677
1970-01-09 00:19:30,288.15,288.14969407904096
1970-01-09 00:20:00,288.15,288.1496517193359
1970-01-09 00:20:30,288.15,288.14961067283076
1970-01-09 00:21:00,288.15,288.14957146549216
1970-01-09 00:21:30,288.15,288.1495345952024
1970-01-09 00:22:00,288.15,288.1495005254408
1970-01-09 00:22:30,288.15,288.1494696794508
1970-01-09 00:23:00,288.15,288.1494424349661
1970-01-09 00:23:30,288.15,288.1494191195653
1970-01-09 00:24:00,288.15,288.14940000671356
1970-01-09 00:24:30,288.15,288.14938531254234
1970-01-09 00:25:00,288.15,288.14937519340776
1970-01-09 00:25:30,288.15,288.1493697442577
1970-01-09 00:26:00,288.15,288.1493689978256
