time,oveTZonSet_u,reaTZon_y
1970-01-09 00:00:00,288.15,288.149309032523
1970-01-09 00:00:30,288.15,288.14933051004874
1970-01-09 00:01:00,288.15,288.14935609694976
1970-01-09 00:01:30,288.15,288.149386158917
1970-01-09 00:02:00,288.15,288.1494203845696
1970-01-09 00:02:30,288.15,288.1494583163728
1970-01-09 00:03:00,288.15,288.14949943423056
1970-01-09 00:03:30,288.15,288.1495431754098
1970-01-09 00:04:00,288.15,288.149588946329
1970-01-09 00:04:30,288.15,288.14963613189076
1970-01-09 00:05:00,288.15,288.14968410411893
1970-01-09 00:05:30,288.15,288.1497322305944
1970-01-09 00:06:00,288.15,288.14977988277155
1970-01-09 00:06:30,288.15,288.1498264441286
1970-01-09 00:07:00,288.15,288.1498713180657
1970-01-09 00:07:30,288.15,288.14991393545506
1970-01-09 00:08:00,288.15,288.14995376175165
1970-01-09 00:08:30,288.15,288.1499903035767
1970-01-09 00:09:00,288.15,288.1500231146966
1970-01-09 00:09:30,288.15,288.1500518013269
1970-01-09 00:10:00,288.15,288.15007602670374
1970-01-09 00:10:30,288.15,288.1500955148722
1970-01-09 00:11:00,288.15,288.15011005365477
1970-01-09 00:11:30,288.15,288.15011949677324
1970-01-09 00:12:00,288.15,288.15012376510634
1970-01-09 00:12:30,288.15,288.15012284707996
1970-01-09 00:13:00,288.15,288.1501167981939
1970-01-09 00:13:30,288.15,288.15010573970164
1970-01-09 00:14:00,288.15,288.1500898564686
1970-01-09 00:14:30,288.15,288.15006939404356
1970-01-09 00:15:00,288.15,288.1500446549881
1970-01-09 00:15:30,288.15,288.1500159945153
1970-01-09 00:16:00,288.15,288.1499838154977
1970-01-09 00:16:30,288.15,288.14994856291196
1970-01-09 00:17:00,288.15,288.1499107177922
1970-01-09 00:17:30,288.15,288.14987079077025
1970-01-09 00:18:00,288.15,288.1498293152869
1970-01-09 00:18:30,288.15,288.14978684055836
1970-01-09 00:19:00,288.15,288.1497439243891
1970-01-09 00:19:30,288.15,288.1497011259208
1970-01-09 00:20:00,288.15,288.1496589984089
1970-01-09 00:20:30,288.15,288.14961808211916
1970-01-09 00:21:00,288.15,288.1495788974326
1970-01-09 00:21:30,288.15,288.1495419382473
1970-01-09 00:22:00,288.15,288.1495076657603
1970-01-09 00:22:30,288.15,288.1494765027091
1970-01-09 00:23:00,288.15,288.1494488281454
1970-01-09 00:23:30,288.15,288.1494249728088
1970-01-09 00:24:00,288.15,288.1494052151576
1970-01-09 00:24:30,288.15,288.1493897781086
1970-01-09 00:25:00,288.15,288.14937882652447
1970-01-09 00:25:30,288.15,288.14937246548146
1970-01-09 00:26:00,288.15,288.14937073933555
1970-01-09 00:26:30,288.15,288.1493736315971
1970-01-09 00:27:00,288.15,288.1493810656107
1970-01-09 00:27:30,288.15,288.14939290602854
1970-01-09 00:28:00,288.15,288.1494089610503
1970-01-09 00:28:30,288.15,288.1494289853968
1970-01-09 00:29:00,288.15,288.1494526839714
1970-01-09 00:29:30,288.15,288.14947971615345
1970-01-09 00:30:00,288.15,288.149509700663
1970-01-09 00:30:30,288.15,288.1495422209232
1970-01-09 00:31:00,288.15,288.1495768308465
1970-01-09 00:31:30,288.15,288.1496130608889
1970-01-09 00:32:00,288.15,288.14965042464706
1970-01-09 00:32:30,288.15,288.1496884252083
1970-01-09 00:33:00,288.15,288.14972656180163
1970-01-09 00:33:30,288.15,288.1497643364151
1970-01-09 00:34:00,288.15,288.1498012603038
1970-01-09 00:34:30,288.15,288.14983686030826
1970-01-09 00:35:00,288.15,288.1498706849023
1970-01-09 00:35:30,288.15,288.1499023098951
1970-01-09 00:36:00,288.15,288.14993134371616
1970-01-09 00:36:30,288.15,288.1499574322193
1970-01-09 00:37:00,288.15,288.14998026294893
1970-01-09 00:37:30,288.15,288.1499995688195
1970-01-09 00:38:00,288.15,288.15001513116823
1970-01-09 00:38:30,288.15,288.15002678214813
1970-01-09 00:39:00,288.15,288.15003440644034
1970-01-09 00:39:30,288.15,288.1500379422693
1970-01-09 00:40:00,288.15,288.15003738171833
1970-01-09 00:40:30,288.15,288.1500327703472
1970-01-09 00:41:00,288.15,288.1500242061253
1970-01-09 00:41:30,288.15,288.15001183770033
1970-01-09 00:42:00,288.15,288.14999586203135
1970-01-09 00:42:30,288.15,288.14997652142125
1970-01-09 00:43:00,288.15,288.14995409999295
1970-01-09 00:43:30,288.15,288.1499289196563
1970-01-09 00:44:00,288.15,288.1499013356228
1970-01-09 00:44:30,288.15,288.1498717315266
1970-01-09 00:45:00,288.15,288.1498405142168
1970-01-09 00:45:30,288.15,288.1498081082893
1970-01-09 00:46:00,288.15,288.1497749504287
1970-01-09 00:46:30,288.15,288.14974148363416
1970-01-09 00:47:00,288.15,288.149708151402
1970-01-09 00:47:30,288.15,288.1496753919418
1970-01-09 00:48:00,288.15,288.1496436324981
1970-01-09 00:48:30,288.15,288.149613283852
1970-01-09 00:49:00,288.15,288.14958473507176
1970-01-09 00:49:30,288.15,288.149558348581
1970-01-09 00:50:00,288.15,288.14953445560593
1970-01-09 00:50:30,288.15,288.14951335206047
1970-01-09 00:51:00,288.15,288.14949529492225
