time,oveTZonSet_u,reaTZon_y
1970-02-05 00:00:00,292.15,292.0783023143387
1970-02-05 00:00:30,292.15,292.0771555503434
1970-02-05 00:01:00,292.15,292.07603403758355
1970-02-05 00:01:30,292.15,292.07493820086404
1970-02-05 00:02:00,292.15,292.07386845708356
1970-02-05 00:02:30,292.15,292.07282521501503
1970-02-05 00:03:00,292.15,292.0718088750837
1970-02-05 00:03:30,292.15,292.0708198291205
1970-02-05 00:04:00,292.15,292.06985846022343
1970-02-05 00:04:30,292.15,292.0689251424019
1970-02-05 00:05:00,292.15,292.06802024041605
1970-02-05 00:05:30,292.15,292.0671441095386
1970-02-05 00:06:00,292.15,292.0662970953198
1970-02-05 00:06:30,292.15,292.0654795333517
1970-02-05 00:07:00,292.15,292.06469174903333
1970-02-05 00:07:30,292.15,292.0639340573344
1970-02-05 00:08:00,292.15,292.0632067625592
1970-02-05 00:08:30,292.15,292.06251015811114
1970-02-05 00:09:00,292.15,292.06184452625644
1970-02-05 00:09:30,292.15,292.06121013788993
1970-02-05 00:10:00,292.15,292.0606072520748
1970-02-05 00:10:30,292.15,292.06003611666205
1970-02-05 00:11:00,292.15,292.05949696692056
1970-02-05 00:11:30,292.15,292.05899002590064
1970-02-05 00:12:00,292.15,292.0585155041574
1970-02-05 00:12:30,292.15,292.0580735995138
1970-02-05 00:13:00,292.15,292.05766449683796
1970-02-05 00:13:30,292.15,292.0572883678284
1970-02-05 00:14:00,292.15,292.05694537080655
1970-02-05 00:14:30,292.15,292.05663565051566
1970-02-05 00:15:00,292.15,292.05635933747436
1970-02-05 00:15:30,292.15,292.0561165494822
1970-02-05 00:16:00,292.15,292.0559073891864
1970-02-05 00:16:30,292.15,292.05573194507485
1970-02-05 00:17:00,292.15,292.0555902912167
1970-02-05 00:17:30,292.15,292.0554824870791
1970-02-05 00:18:00,292.15,292.0554085773788
1970-02-05 00:18:30,292.15,292.05536859195036
1970-02-05 00:19:00,292.15,292.0553625449901
1970-02-05 00:19:30,292.15,292.05539043668705
1970-02-05 00:20:00,292.15,292.0554522517446
1970-02-05 00:20:30,292.15,292.055547959516
1970-02-05 00:21:00,292.15,292.05567751398473
1970-02-05 00:21:30,292.15,292.05584085374875
