time,ahu_reaPFanExt_y,ahu_reaPFanSup_y,reaPPum_y,reaQHea_y
1970-02-05 00:00:00,268.167253,515.9203623,139.7303395,50987.74338
1970-02-05 00:00:30,268.167253,515.9203623,139.9090169,51353.76958
1970-02-05 00:01:00,268.167253,515.9203623,140.0893906,51723.37436
1970-02-05 00:01:30,268.167253,515.9203623,140.2714665,52096.55839
1970-02-05 00:02:00,268.167253,515.9203623,140.4551876,52473.20259
1970-02-05 00:02:30,268.167253,515.9203623,140.6404902,52853.17316
1970-02-05 00:03:00,268.167253,515.9203623,140.8273082,53236.33048
1970-02-05 00:03:30,268.167253,515.9203623,141.015574,53622.53075
1970-02-05 00:04:00,268.167253,515.9203623,141.2052196,54011.63161
1970-02-05 00:04:30,268.167253,515.9203623,141.396176,54403.48293
1970-02-05 00:05:00,268.167253,515.9203623,141.5883741,54797.93692
1970-02-05 00:05:30,268.167253,515.9203623,141.7817439,55194.84257
1970-02-05 00:06:00,268.167253,515.9203623,141.9762151,55594.04785
1970-02-05 00:06:30,268.167253,515.9203623,142.1717169,55995.39863
1970-02-05 00:07:00,268.167253,515.9203623,142.3681783,56398.73975
1970-02-05 00:07:30,268.167253,515.9203623,142.5655276,56803.91425
1970-02-05 00:08:00,268.167253,515.9203623,142.7636931,57210.76416
1970-02-05 00:08:30,268.167253,515.9203623,142.9626025,57619.13001
1970-02-05 00:09:00,268.167253,515.9203623,143.1621833,58028.85148
1970-02-05 00:09:30,268.167253,515.9203623,143.3623629,58439.76699
1970-02-05 00:10:00,268.167253,515.9203623,143.5630683,58851.71385
1970-02-05 00:10:30,268.167253,515.9203623,143.7642262,59264.52879
1970-02-05 00:11:00,268.167253,515.9203623,143.9657636,59678.04751
1970-02-05 00:11:30,268.167253,515.9203623,144.1676069,60092.10175
1970-02-05 00:12:00,268.167253,515.9203623,144.3696826,60506.53679
1970-02-05 00:12:30,268.167253,515.9203623,144.5719173,60921.17365
1970-02-05 00:13:00,268.167253,515.9203623,144.7742372,61335.85472
1970-02-05 00:13:30,268.167253,515.9203623,144.976569,61750.4047
1970-02-05 00:14:00,268.167253,515.9203623,145.178839,62164.66789
1970-02-05 00:14:30,268.167253,515.9203623,145.3809738,62578.46207
1970-02-05 00:15:00,268.167253,515.9203623,145.5829001,62991.63995
1970-02-05 00:15:30,268.167253,515.9203623,145.7845448,63404.00714
1970-02-05 00:16:00,268.167253,515.9203623,145.9858349,63815.43449
1970-02-05 00:16:30,268.167253,515.9203623,146.1866976,64225.70132
1970-02-05 00:17:00,268.167253,515.9203623,146.3870604,64634.71969
