time,reaPFan_y,reaPHeaPum_y,reaPPumEmi_y
1382400,510.20408163265313,2385.272769010943,20.498644281163177
1382430,510.20408163265313,2383.363419190311,20.498644281163177
1382460,510.20408163265313,2381.4555424502746,20.498644281163177
1382490,510.20408163265313,2379.549846362718,20.498644281163177
1382520,510.20408163265313,2377.6465795947597,20.498644281163177
1382550,510.20408163265313,2375.745862369845,20.498644281163177
1382580,510.20408163265313,2373.8477607716177,20.498644281163177
1382610,510.20408163265313,2371.952300273884,20.498644281163177
1382640,510.20408163265313,2370.059479390329,20.498644281163177
1382670,510.20408163265313,2368.169280124046,20.498644281163177
1382700,510.20408163265313,2366.281675076625,20.498644281163177
1382730,510.20408163265313,2364.39663197153,20.498644281163177
1382760,510.20408163265313,2362.5141164057513,20.498644281163177
1382790,510.20408163265313,2360.6340934738255,20.498644281163177
1382820,510.20408163265313,2358.756528703796,20.498644281163177
1382850,510.20408163265313,2356.8813885871396,20.498644281163177
1382880,510.20408163265313,2355.008640877849,20.498644281163177
1382910,510.20408163265313,2353.1382547628987,20.498644281163177
1382940,510.20408163265313,2351.2702009604977,20.498644281163177
1382970,510.20408163265313,2349.404451783771,20.498644281163177
1383000,510.20408163265313,2347.5409811826007,20.498644281163177
1383030,510.20408163265313,2345.6797647770954,20.498644281163177
1383060,510.20408163265313,2343.8207798853555,20.498644281163177
1383090,510.20408163265313,2341.9640055470027,20.498644281163177
1383120,510.20408163265313,2340.1094225443703,20.498644281163177
1383150,510.20408163265313,2338.2570134208263,20.498644281163177
1383180,510.20408163265313,2336.4067624963754,20.498644281163177
1383210,510.20408163265313,2334.558655880159,20.498644281163177
1383240,510.20408163265313,2332.7126814782896,20.498644281163177
1383270,510.20408163265313,2330.86882899911,20.498644281163177
1383300,510.20408163265313,2329.0270899545385,20.498644281163177
1383330,510.20408163265313,2327.1874576556625,20.498644281163177
1383360,510.20408163265313,2325.349927207005,20.498644281163177
1383390,510.20408163265313,2323.514495494203,20.498644281163177
1383420,510.20408163265313,2321.681161169191,20.498644281163177
1383450,510.20408163265313,2319.8499246304154,20.498644281163177
1383480,510.20408163265313,2318.0207880012235,20.498644281163177
1383510,510.20408163265313,2316.1937551020783,20.498644281163177
1383540,510.20408163265313,2314.368831421418,20.498644281163177
1383570,510.20408163265313,2312.5460240829643,20.498644281163177
1383600,510.20408163265313,2310.7253418089913,20.498644281163177
1383630,510.20408163265313,2308.906794882033,20.498644281163177
1383660,510.20408163265313,2307.0903951041614,20.498644281163177
1383690,510.20408163265313,2305.2761557526546,20.498644281163177
1383720,510.20408163265313,2303.4640915351165,20.498644281163177
1383750,510.20408163265313,2301.654218541734,20.498644281163177
1383780,510.20408163265313,2299.846554196998,20.498644281163177
1383810,510.20408163265313,2298.0411172085983,20.498644281163177
1383840,510.20408163265313,2296.2379275167996,20.498644281163177
1383870,510.20408163265313,2294.4370062413313,20.498644281163177
1383900,510.20408163265313,2292.638375629144,20.498644281163177
1383930,510.20408163265313,2290.842059000074,20.498644281163177
1383960,510.20408163265313,2289.0480806932783,20.498644281163177
1383990,510.20408163265313,2287.256466013602,20.498644281163177
1384020,510.20408163265313,2285.4672411772326,20.498644281163177
1384050,510.20408163265313,2283.6804332581833,20.498644281163177
1384080,510.20408163265313,2281.8960701351525,20.498644281163177
1384110,510.20408163265313,2280.114180438947,20.498644281163177
1384140,510.20408163265313,2278.3347935003003,20.498644281163177
1384170,510.20408163265313,2276.5579392996688,20.498644281163177
1384200,510.20408163265313,2274.7836484172526,20.498644281163177
1384230,510.20408163265313,2273.011951983429,20.498644281163177
1384260,510.20408163265313,2271.2428816327383,20.498644281163177
1384290,510.20408163265313,2269.476469460358,20.498644281163177
1384320,510.20408163265313,2267.7127479712417,20.498644281163177
1384350,510.20408163265313,2265.95175004282,20.498644281163177
1384380,510.20408163265313,2264.193508883738,20.498644281163177
1384410,510.20408163265313,2262.438057994379,20.498644281163177
1384440,510.20408163265313,2260.6854311306893,20.498644281163177
1384470,510.20408163265313,2258.935662270281,20.498644281163177
1384500,510.20408163265313,2257.188785578602,20.498644281163177
1384530,510.20408163265313,2255.444835380825,20.498644281163177
1384560,510.20408163265313,2253.703846132958,20.498644281163177
1384590,510.20408163265313,2251.9658523969506,20.498644281163177
1384620,510.20408163265313,2250.2308888183506,20.498644281163177
1384650,510.20408163265313,2248.498990105566,20.498644281163177
1384680,510.20408163265313,2246.7701910125998,20.498644281163177
1384710,510.20408163265313,2245.0445263237343,20.498644281163177
1384740,510.20408163265313,2243.322030840938,20.498644281163177
1384770,510.20408163265313,2241.602739373783,20.498644281163177
1384800,510.20408163265313,2239.886686734074,20.498644281163177
1384830,510.20408163265313,2238.173907729011,20.498644281163177
1384860,510.20408163265313,2236.464437160159,20.498644281163177
1384890,510.20408163265313,2234.7583098242467,20.498644281163177
1384920,510.20408163265313,2233.0555605165596,20.498644281163177
1384950,510.20408163265313,2231.35622403625,20.498644281163177
1384980,510.20408163265313,2229.6603351957465,20.498644281163177
1385010,510.20408163265313,2227.9679288306806,20.498644281163177
1385040,510.20408163265313,2226.2790398141155,20.498644281163177
1385070,510.20408163265313,2224.593703072095,20.498644281163177
1385100,510.20408163265313,2222.9119536016933,20.498644281163177
1385130,510.20408163265313,2221.2338264914033,20.498644281163177
1385160,510.20408163265313,2219.559356943763,20.498644281163177
1385190,510.20408163265313,2217.8885803004923,20.498644281163177
1385220,510.20408163265313,2216.221532068428,20.498644281163177
1385250,510.20408163265313,2214.5582479486443,20.498644281163177
1385280,510.20408163265313,2212.8987638668978,20.498644281163177
1385310,510.20408163265313,2211.243116005919,20.498644281163177
1385340,510.20408163265313,2209.591340838261,20.498644281163177
1385370,510.20408163265313,2207.9434751623394,20.498644281163177
1385400,510.20408163265313,2206.2995561386333,20.498644281163177
1385430,510.20408163265313,2204.6596213270523,20.498644281163177
1385460,510.20408163265313,2203.0237087262976,20.498644281163177
1385490,510.20408163265313,2201.391856812558,20.498644281163177
1385520,510.20408163265313,2199.7641045805453,20.498644281163177
1385550,510.20408163265313,2198.1404915842436,20.498644281163177
1385580,510.20408163265313,2196.5210579782247,20.498644281163177
1385610,510.20408163265313,2194.905844558939,20.498644281163177
1385640,510.20408163265313,2193.2948928072437,20.498644281163177
1385670,510.20408163265313,2191.6882449286204,20.498644281163177
1385700,510.20408163265313,2190.0859438959037,20.498644281163177
1385730,510.20408163265313,2188.4880334897316,20.498644281163177
1385760,510.20408163265313,2186.8945583382074,20.498644281163177
1385790,510.20408163265313,2185.305563957565,20.498644281163177
1385820,510.20408163265313,2183.721096789437,20.498644281163177
1385850,510.20408163265313,2182.141204239092,20.498644281163177
1385880,510.20408163265313,2180.565934711255,20.498644281163177
1385910,510.20408163265313,2178.995337644024,20.498644281163177
1385940,510.20408163265313,2177.4294635421984,20.498644281163177
1385970,510.20408163265313,2175.868364007927,20.498644281163177
1386000,510.20408163265313,2174.312091769155,20.498644281163177
1386030,510.20408163265313,2172.763092607892,20.498644281163177
1386060,510.20408163265313,2171.2174735810713,20.498644281163177
1386090,510.20408163265313,2169.6763383621837,20.498644281163177
1386120,510.20408163265313,2168.1401033876487,20.498644281163177
1386150,510.20408163265313,2166.608960054465,20.498644281163177
1386180,510.20408163265313,2165.08302795625,20.498644281163177
1386210,510.20408163265313,2163.562405201921,20.498644281163177
1386240,510.20408163265313,2162.0471847140607,20.498644281163177
1386270,510.20408163265313,2160.53745927398,20.498644281163177
1386300,510.20408163265313,2159.0333228345326,20.498644281163177
1386330,510.20408163265313,2157.5348705984384,20.498644281163177
1386360,510.20408163265313,2156.0421986912966,20.498644281163177
1386390,510.20408163265313,2154.5554037166967,20.498644281163177
1386420,510.20408163265313,2153.07458228657,20.498644281163177
1386450,510.20408163265313,2151.5998305671565,20.498644281163177
1386480,510.20408163265313,2150.131243850874,20.498644281163177
1386510,510.20408163265313,2148.6689161613085,20.498644281163177
1386540,510.20408163265313,2147.2129398917295,20.498644281163177
1386570,510.20408163265313,2145.763405479263,20.498644281163177
1386600,510.20408163265313,2144.320401111785,20.498644281163177
1386630,510.20408163265313,2142.8840124664694,20.498644281163177
1386660,510.20408163265313,2141.4543224807912,20.498644281163177
1386690,510.20408163265313,2140.031411151648,20.498644281163177
1386720,510.20408163265313,2138.615355362532,20.498644281163177
1386750,510.20408163265313,2137.2062287367107,20.498644281163177
1386780,510.20408163265313,2135.8041015130275,20.498644281163177
1386810,510.20408163265313,2134.40904044598,20.498644281163177
1386840,510.20408163265313,2133.0211087244097,20.498644281163177
1386870,510.20408163265313,2131.640365911274,20.498644281163177
1386900,510.20408163265313,2130.2668678991135,20.498644281163177
1386930,510.20408163265313,2128.9006668823786,20.498644281163177
1386960,510.20408163265313,2127.541811344261,20.498644281163177
1386990,510.20408163265313,2126.1903460565673,20.498644281163177
1387020,510.20408163265313,2124.846312092308,20.498644281163177
1387050,510.20408163265313,2123.5097468477247,20.498644281163177
1387080,510.20408163265313,2122.1806840764375,20.498644281163177
1387110,510.20408163265313,2120.8591539299423,20.498644281163177
1387140,510.20408163265313,2119.5451830076972,20.498644281163177
1387170,510.20408163265313,2118.2387944133607,20.498644281163177
1387200,510.20408163265313,2116.940007817629,20.498644281163177
1387230,510.20408163265313,2115.648839526065,20.498644281163177
1387260,510.20408163265313,2114.3653025519156,20.498644281163177
1387290,510.20408163265313,2113.0894066930714,20.498644281163177
1387320,510.20408163265313,2111.8211586128127,20.498644281163177
1387350,510.20408163265313,2110.5605619227667,20.498644281163177
1387380,510.20408163265313,2109.307617268404,20.498644281163177
1387410,510.20408163265313,2108.0623224177834,20.498644281163177
1387440,510.20408163265313,2106.824672349765,20.498644281163177
1387470,510.20408163265313,2105.594659345679,20.498644281163177
1387500,510.20408163265313,2104.372273079912,20.498644281163177
1387530,510.20408163265313,2103.1575007124557,20.498644281163177
1387560,510.20408163265313,2101.9503269805773,20.498644281163177
1387590,510.20408163265313,2100.7507342917174,20.498644281163177
1387620,510.20408163265313,2099.558702814146,20.498644281163177
