time,oveTZonSet_u,reaTZon_y
691200,288.15,288.149309032523
691230,288.15,288.1493294912583
691260,288.15,288.1493550291974
691290,288.15,288.1493852632931
691320,288.15,288.14941975239407
691350,288.15,288.1494580035798
691380,288.15,288.1494994790929
691410,288.15,288.14954360380113
691440,288.15,288.14958977309453
691470,288.15,288.14963736110667
691500,288.15,288.14968572914233
691530,288.15,288.14973423419275
691560,288.15,288.14978223742236
691590,288.15,288.14982911251104
691620,288.15,288.14987425374375
691650,288.15,288.14991708374134
691680,288.15,288.14995706073586
691710,288.15,288.1499936852996
691740,288.15,288.1500265064469
691770,288.15,288.1500551270388
691800,288.15,288.1500792084274
691830,288.15,288.15009847429315
691860,288.15,288.15011271363403
691890,288.15,288.15012178288146
691920,288.15,288.1501256071256
691950,288.15,288.15012418044677
691980,288.15,288.1501175653594
692010,288.15,288.15010589138467
692040,288.15,288.15008935277876
692070,288.15,288.1500682054565
692100,288.15,288.1500427631587
692130,288.15,288.1500133929117
692160,288.15,288.14998050984246
692190,288.15,288.1499445714209
692220,288.15,288.1499060712054
692250,288.15,288.1498655321726
692280,288.15,288.1498234997171
692310,288.15,288.14978053441143
692340,288.15,288.14973720461677
692370,288.15,288.14969407904096
692400,288.15,288.1496517193359
692430,288.15,288.14961067283076
692460,288.15,288.14957146549216
692490,288.15,288.1495345952024
692520,288.15,288.1495005254408
692550,288.15,288.1494696794508
692580,288.15,288.1494424349661
692610,288.15,288.1494191195653
692640,288.15,288.14940000671356
692670,288.15,288.14938531254234
692700,288.15,288.14937519340776
692730,288.15,288.1493697442577
692760,288.15,288.1493689978256
692790,288.15,288.1493729246599
692820,288.15,288.1493814339829
692850,288.15,288.149394375365
692880,288.15,288.14941154118475
692910,288.15,288.14943266983846
692940,288.15,288.1494574496485
692970,288.15,288.14948552341286
693000,288.15,288.14951649352867
693030,288.15,288.14954992761386
693060,288.15,288.1495853645468
693090,288.15,288.14962232083667
693120,288.15,288.149660297235
693150,288.15,288.1496987854954
693180,288.15,288.14973727518816
693210,288.15,288.149775260478
693240,288.15,288.14981224677194
693270,288.15,288.14984775715124
693300,288.15,288.14988133850323
693330,288.15,288.14991256727467
693360,288.15,288.1499410547753
693390,288.15,288.1499664519672
693420,288.15,288.14998845368245
693450,288.15,288.15000680222244
693480,288.15,288.1500212902976
693510,288.15,288.1500317632791
693540,288.15,288.1500381207405
693570,288.15,288.15004031727796
693600,288.15,288.15003836260763
693630,288.15,288.1500323209451
693660,288.15,288.15002230968423
693690,288.15,288.1500084973984
693720,288.15,288.1499911011964
693750,288.15,288.149970383473
693780,288.15,288.1499466480996
693810,288.15,288.1499202361097
693840,288.15,288.14989152092966
693870,288.15,288.14986090324544
693900,288.15,288.14982880553714
693930,288.15,288.149795666372
693960,288.15,288.1497619345303
693990,288.15,288.1497280630376
694020,288.15,288.14969450318176
694050,288.15,288.1496616985914
694080,288.15,288.1496300794522
694110,288.15,288.1496000569367
694140,288.15,288.1495720179179
694170,288.15,288.1495463200359
694200,288.15,288.14952328718175
694230,288.15,288.14950320545506
694260,288.15,288.14948631964853
694290,288.15,288.1494728303035
694320,288.15,288.1494628913738
694350,288.15,288.14945660852635
694380,288.15,288.14945403809895
694410,288.15,288.14945518672556
694440,288.15,288.14946001163037
694470,288.15,288.1494684215845
694500,288.15,288.1494802785061
694530,288.15,288.1494953996792
694560,288.15,288.14951356055735
694590,288.15,288.1495344981075
694620,288.15,288.1495579146464
694650,288.15,288.1495834821111
694680,288.15,288.1496108467034
694710,288.15,288.1496396338393
694740,288.15,288.14966945333475
694770,288.15,288.14969990475373
694800,288.15,288.14973058284477
694830,288.15,288.1497610829925
694860,288.15,288.1497910066425
694890,288.15,288.14981996661146
694920,288.15,288.14984759216145
694950,288.15,288.14987353377626
694980,288.15,288.14989746759414
695010,288.15,288.14991909945314
695040,288.15,288.14993816850443
695070,288.15,288.1499544503501
695100,288.15,288.1499677596697
695130,288.15,288.14997795230545
695160,288.15,288.1499849267871
695190,288.15,288.1499886252675
695220,288.15,288.14998903390006
695250,288.15,288.1499861826105
695280,288.15,288.14998014431313
695310,288.15,288.1499710335603
695340,288.15,288.1499590046608
695370,288.15,288.1499442492943
695400,288.15,288.14992699365666
695430,288.15,288.1499074951763
695460,288.15,288.1498860388482
695490,288.15,288.1498629332353
695520,288.15,288.14983850619177
695550,288.15,288.1498131003655
695580,288.15,288.14978706853924
695610,288.15,288.1497607688728
695640,288.15,288.14973456010085
695670,288.15,288.14970879678077
695700,288.15,288.14968382460387
695730,288.15,288.1496599758624
695760,288.15,288.1496375651272
695790,288.15,288.1496168851905
695820,288.15,288.1495982033252
695850,288.15,288.14958175790963
695880,288.15,288.1495677554609
695910,288.15,288.1495563681141
695940,288.15,288.1495477315823
695970,288.15,288.1495419505847
696000,288.15,288.1495390788331
696030,288.15,288.14953912629284
696060,288.15,288.1495420629189
696090,288.15,288.1495478464501
696120,288.15,288.14955674071797
696150,288.15,288.14956792634143
696180,288.15,288.14958146718556
696210,288.15,288.1495972177338
696240,288.15,288.149614967051
696270,288.15,288.14963447094397
696300,288.15,288.1496554612138
696330,288.15,288.1496776512722
696360,288.15,288.1497007407074
696390,288.15,288.1497244195918
696420,288.15,288.14974837275014
696450,288.15,288.14977228401716
696480,288.15,288.1497958404553
696510,288.15,288.1498187364861
696540,288.15,288.1498406778824
696570,288.15,288.14986144721314
696600,288.15,288.14988072957635
696630,288.15,288.14989794089666
696660,288.15,288.1499134336626
696690,288.15,288.14992678211615
696720,288.15,288.1499378738005
696750,288.15,288.1499463822935
696780,288.15,288.14995225465094
696810,288.15,288.149955823087
696840,288.15,288.14995681362876
696870,288.15,288.14995523019206
696900,288.15,288.14995112638246
696930,288.15,288.1499445833434
696960,288.15,288.14993571181947
696990,288.15,288.1499246516346
697020,288.15,288.1499115700181
697050,288.15,288.1498966593095
697080,288.15,288.1498801342554
697110,288.15,288.1498622290006
697140,288.15,288.14984319383507
697170,288.15,288.1498232917513
697200,288.15,288.1498027948613
697230,288.15,288.14978192069367
697260,288.15,288.1497609985312
697290,288.15,288.1497403016483
697320,288.15,288.14972011479557
697350,288.15,288.1497007252805
697380,288.15,288.14968237552523
697410,288.15,288.1496652995116
697440,288.15,288.1496497140684
697470,288.15,288.1496358183604
697500,288.15,288.14962376248945
697530,288.15,288.14961369136904
697560,288.15,288.1496057294379
697590,288.15,288.1495999686917
697620,288.15,288.14959646724543
697650,288.15,288.1495952505054
697680,288.15,288.1495963122666
697710,288.15,288.14959961549636
697740,288.15,288.1496050931486
697770,288.15,288.14961264927257
697800,288.15,288.14962216050714
697830,288.15,288.14963347795594
697860,288.15,288.1496464294091
697890,288.15,288.1496608218672
697920,288.15,288.14967644432795
697950,288.15,288.1496930707929
697980,288.15,288.1497104634516
698010,288.15,288.1497283759985
698040,288.15,288.1497465570358
698070,288.15,288.1497647535186
698100,288.15,288.1497827141796
698130,288.15,288.1498001929113
698160,288.15,288.14981695204415
698190,288.15,288.14983276547935
698220,288.15,288.14984742163654
698250,288.15,288.1498607261792
698280,288.15,288.14987250447996
698310,288.15,288.1498826038011
698340,288.15,288.14989089515865
698370,288.15,288.14989727484993
698400,288.15,288.1499016656282
698430,288.15,288.1499040176315
698460,288.15,288.14990430908557
698490,288.15,288.14990254659415
698520,288.15,288.149898764923
698550,288.15,288.1498930263033
698580,288.15,288.1498854193245
698610,288.15,288.1498760574748
698640,288.15,288.1498650773668
698670,288.15,288.14985263667717
698700,288.15,288.1498389118247
698730,288.15,288.1498240954198
698760,288.15,288.1498083935174
698790,288.15,288.1497920227131
698820,288.15,288.14977520712057
698850,288.15,288.14975817527244
698880,288.15,288.14974115698607
698910,288.15,288.14972438023693
698940,288.15,288.1497080680798
698970,288.15,288.14969243566077
699000,288.15,288.14967768735795
699030,288.15,288.1496640140892
699060,288.15,288.1496515908222
699090,288.15,288.14964057431933
699120,288.15,288.14963110114553
699150,288.15,288.1496232859661
699180,288.15,288.1496172201544
699210,288.15,288.1496129707273
699240,288.15,288.14961057961995
699270,288.15,288.1496100633087
699300,288.15,288.1496114127843
699330,288.15,288.1496145938725
699360,288.15,288.1496195478976
699390,288.15,288.1496261926743
699420,288.15,288.14963442381463
699450,288.15,288.1496441163271
699480,288.15,288.14965512648564
699510,288.15,288.14966729393905
699540,288.15,288.1496804440308
699570,288.15,288.1496943902952
699600,288.15,288.14970893709346
699630,288.15,288.1497238823529
699660,288.15,288.14973902037036
699690,288.15,288.149754144641
699720,288.15,288.1497690506724
699750,288.15,288.149783538747
699780,288.15,288.1497974165947
699810,288.15,288.1498105019397
699840,288.15,288.14982262488894
699870,288.15,288.1498336301337
699900,288.15,288.149843378921
699930,288.15,288.1498517507968
699960,288.15,288.1498586450805
699990,288.15,288.1498639820566
700020,288.15,288.1498677038726
700050,288.15,288.14986977513155
700080,288.15,288.14987018317703
700110,288.15,288.1498689380666
700140,288.15,288.14986607223966
700170,288.15,288.1498616398845
700200,288.15,288.14985571601727
700230,288.15,288.1498483952875
700260,288.15,288.1498397905274
700290,288.15,288.14983003106823
700320,288.15,288.14981926084715
700350,288.15,288.1498076363315
700380,288.15,288.1497953242907
700410,288.15,288.1497824994461
700440,288.15,288.1497693420314
700470,288.15,288.14975603529774
700500,288.15,288.1497427629967
700530,288.15,288.1497297068759
700560,288.15,288.1497170442207
700590,288.15,288.14970494547526
700620,288.15,288.1496935719744
700650,288.15,288.14968307381656
700680,288.15,288.14967358790585
700710,288.15,288.1496652361887
700740,288.15,288.14965812410793
700770,288.15,288.14965233929416
700800,288.15,288.14964795051065
700830,288.15,288.14964500686443
700860,288.15,288.14964353729266
700890,288.15,288.14964355033004
700920,288.15,288.149645034157
700950,288.15,288.1496479569281
700980,288.15,288.1496522673721
701010,288.15,288.14965789565457
701040,288.15,288.1496647544886
701070,288.15,288.1496727404768
701100,288.15,288.1496817356635
701130,288.15,288.14969160927467
701160,288.15,288.14970221961954
701190,288.15,288.149713416126
701220,288.15,288.1497250414815
701250,288.15,288.1497369338474
701280,288.15,288.1497489291174
701310,288.15,288.1497608631863
701340,288.15,288.1497725742
701370,288.15,288.1497839047538
701400,288.15,288.1497947040111
701430,288.15,288.1498048297125
701460,288.15,288.1498141500498
701490,288.15,288.14982254538035
701520,288.15,288.149829909759
701550,288.15,288.1498361522695
701580,288.15,288.1498411981383
701610,288.15,288.14984498961786
701640,288.15,288.14984748662937
701670,288.15,288.1498494791632
701700,288.15,288.149851457411
701730,288.15,288.1498535683508
701760,288.15,288.14985579420096
701790,288.15,288.1498580744364
701820,288.15,288.1498603514599
701850,288.15,288.14986257786626
701880,288.15,288.14986471308174
701910,288.15,288.14986672018114
701940,288.15,288.1498685647245
701970,288.15,288.1498702148251
702000,288.15,288.1498716416122
702030,288.15,288.149872830686
702060,288.15,288.14987378932886
702090,288.15,288.14987453797585
702120,288.15,288.1498751032617
702150,288.15,288.14987551485956
702180,288.15,288.149875804424
702210,288.15,288.1498760051833
702240,288.15,288.14987615156133
702270,288.15,288.1498762787026
702300,288.15,288.14987642193154
702330,288.15,288.14987661619415
702360,288.15,288.1498768955099
702390,288.15,288.14987729244666
702420,288.15,288.14987783762587
702450,288.15,288.1498785592635
702480,288.15,288.14987948275166
702510,288.15,288.14988063028534
702540,288.15,288.14988202054013
702570,288.15,288.1498836684035
702600,288.15,288.14988558476324
702630,288.15,288.1498877763554
702660,288.15,288.14989024567274
702690,288.15,288.1498929909349
702720,288.15,288.14989600611943
702750,288.15,288.14989928105314
702780,288.15,288.1499028015613
702810,288.15,288.1499065496729
702840,288.15,288.1499105038769
702870,288.15,288.1499146394279
702900,288.15,288.1499189286938
702930,288.15,288.14992334154243
702960,288.15,288.1499278457595
702990,288.15,288.14993240749374
703020,288.15,288.14993699172095
703050,288.15,288.14994156272144
703080,288.15,288.1499460845639
703110,288.15,288.14995052158855
703140,288.15,288.14995483888345
703170,288.15,288.1499590027469
703200,288.15,288.1499629811301
703230,288.15,288.1499667440536
703260,288.15,288.1499702639926
703290,288.15,288.1499735162257
703320,288.15,288.14997647914254
703350,288.15,288.14997913450674
703380,288.15,288.1499814676706
703410,288.15,288.1499834677393
703440,288.15,288.1499851276823
703470,288.15,288.1499864443922
703500,288.15,288.1499874186876
703530,288.15,288.149988055265
703560,288.15,288.14998836259656
703590,288.15,288.14998835277817
703620,288.15,288.14998804132927
703650,288.15,288.14998744694753
703680,288.15,288.14998659122284
703710,288.15,288.1499854983142
703740,288.15,288.14998419459414
703770,288.15,288.1499827082669
703800,288.15,288.1499810689643
703830,288.15,288.14997930732585
703860,288.15,288.14997745456947
703890,288.15,288.14997554205723
703920,288.15,288.14997360086386
703950,288.15,288.1499716613524
703980,288.15,288.14996975276387
704010,288.15,288.1499679028256
704040,288.15,288.14996613738424
704070,288.15,288.14996448006724
704100,288.15,288.14996295197847
704130,288.15,288.14996157143037
704160,288.15,288.1499603537175
704190,288.15,288.1499593109332
704220,288.15,288.14995845183154
704250,288.15,288.149957781737
704280,288.15,288.14995730250155
704310,288.15,288.1499570125098
704340,288.15,288.1499569067323
704370,288.15,288.1499569768245
704400,288.15,288.14995721127104
704430,288.15,288.1499575955722
704460,288.15,288.14995811246933
704490,288.15,288.14995874220705
704520,288.15,288.14995946282676
704550,288.15,288.149960250488
704580,288.15,288.1499610798134
704610,288.15,288.14996192425093
704640,288.15,288.14996275644984
704670,288.15,288.1499635486439
704700,288.15,288.14996427303714
704730,288.15,288.1499649021868
704760,288.15,288.14996540937767
704790,288.15,288.14996576898363
704820,288.15,288.1499659568109
704850,288.15,288.14996595041873
704880,288.15,288.149965729413
704910,288.15,288.1499652757096
704940,288.15,288.1499645737633
704970,288.15,288.14996361076066
705000,288.15,288.1499623767725
705030,288.15,288.14996086486696
705060,288.15,288.14995907117924
705090,288.15,288.1499569949395
705120,288.15,288.14995463845736
705150,288.15,288.1499520070654
705180,288.15,288.1499491090201
705210,288.15,288.1499459553653
705240,288.15,288.1499425597569
705270,288.15,288.1499389382547
705300,288.15,288.149935109082
705330,288.15,288.1499310923578
705360,288.15,288.14992690980586
705390,288.15,288.1499225844434
705420,288.15,288.14991814025507
705450,288.15,288.1499136018562
705480,288.15,288.14990899415045
705510,288.15,288.1499043419859
705540,288.15,288.14989966981557
705570,288.15,288.149895001365
705600,288.15,288.1498903593139
705630,288.15,288.1498857715931
705660,288.15,288.1498812755585
705690,288.15,288.1498769128364
705720,288.15,288.149872724985
705750,288.15,288.1498687513579
705780,288.15,288.1498650282389
705810,288.15,288.14986158841697
705840,288.15,288.1498584608429
705870,288.15,288.14985662298835
705900,288.15,288.1498566748078
705930,288.15,288.14985878753413
705960,288.15,288.1498629132147
705990,288.15,288.1498689284181
706020,288.15,288.1498766887319
706050,288.15,288.1498860385426
706080,288.15,288.14989680866444
706110,288.15,288.14990881446533
706140,288.15,288.1499218566174
706170,288.15,288.1499357235168
706200,288.15,288.14995019435656
706230,288.15,288.1499650423555
706260,288.15,288.14998003798576
706290,288.15,288.1499949521635
706320,288.15,288.1500095593865
706350,288.15,288.1500236407887
706380,288.15,288.1500369870773
706410,288.15,288.1500494013113
706440,288.15,288.1500607014848
706470,288.15,288.15007072288137
706500,288.15,288.15007932016925
706530,288.15,288.15008636921067
706560,288.15,288.15009176856364
706590,288.15,288.15009544065936
706620,288.15,288.15009733264213
706650,288.15,288.1500974168631
706680,288.15,288.1500956910256
706710,288.15,288.15009217798274
706740,288.15,288.1500869251936
706770,288.15,288.15008000384853
706800,288.15,288.1500715076787
