time,oveTSet_u,reaTZon_y
1382400,294.34999999999997,294.4644011115877
1382430,294.34999999999997,294.46549742196714
1382460,294.34999999999997,294.46658882315296
1382490,294.34999999999997,294.46767368207367
1382520,294.34999999999997,294.4687518883984
1382550,294.34999999999997,294.46982349198663
1382580,294.34999999999997,294.47088855518814
1382610,294.34999999999997,294.47194714283046
1382640,294.34999999999997,294.47299931903285
1382670,294.34999999999997,294.47404514628045
1382700,294.34999999999997,294.4750846852282
1382730,294.34999999999997,294.4761179947236
1382760,294.34999999999997,294.4771451318825
1382790,294.34999999999997,294.47816615216243
1382820,294.34999999999997,294.47918110942305
1382850,294.34999999999997,294.4801900559679
1382880,294.34999999999997,294.4811930425721
1382910,294.34999999999997,294.48219011849744
1382940,294.34999999999997,294.4831813314984
1382970,294.34999999999997,294.4841667278208
1383000,294.34999999999997,294.48514635219647
1383030,294.34999999999997,294.486120247834
1383060,294.34999999999997,294.4870884564084
1383090,294.34999999999997,294.48805101805107
1383120,294.34999999999997,294.4890079713391
1383150,294.34999999999997,294.4899593532872
1383180,294.34999999999997,294.49090519934134
1383210,294.34999999999997,294.4918455433743
1383240,294.34999999999997,294.49278041768497
1383270,294.34999999999997,294.4937098529997
1383300,294.34999999999997,294.49463387847777
1383330,294.34999999999997,294.49555252171956
1383360,294.34999999999997,294.4964658087783
1383390,294.34999999999997,294.49737376417414
1383420,294.34999999999997,294.4982764109132
1383450,294.34999999999997,294.4991737705078
1383480,294.34999999999997,294.5000658630006
1383510,294.34999999999997,294.50095270699165
1383540,294.34999999999997,294.50183431966724
1383570,294.34999999999997,294.50271071683187
1383600,294.34999999999997,294.5035819129424
1383630,294.34999999999997,294.5044479211439
1383660,294.34999999999997,294.5053087533077
1383690,294.34999999999997,294.50616442007106
1383720,294.34999999999997,294.5070149308781
1383750,294.34999999999997,294.5078602940223
1383780,294.34999999999997,294.50870051669017
1383810,294.34999999999997,294.50953560500534
1383840,294.34999999999997,294.5103655640738
1383870,294.34999999999997,294.51119039802984
1383900,294.34999999999997,294.51201011008186
1383930,294.34999999999997,294.5128247025589
1383960,294.34999999999997,294.51363417695677
1383990,294.34999999999997,294.51443853398473
1384020,294.34999999999997,294.51523777361126
1384050,294.34999999999997,294.5160318951097
1384080,294.34999999999997,294.51682089710323
1384110,294.34999999999997,294.5176047776099
1384140,294.34999999999997,294.51838353408584
1384170,294.34999999999997,294.51915716346787
1384200,294.34999999999997,294.51992566221554
1384230,294.34999999999997,294.52068902635176
